set,name,number,unlimited,reverse,promo,1st,shadowless,1st shadowless,fourth,worlds
Gym Challenge,Saffron City Gym,122,1,0,0,0,0,0,0,0
Gym Challenge,Fervor,124,1,0,0,0,0,0,0,0
Gym Challenge,Fire Energy,128,3,0,0,0,0,0,0,0
Neo Destiny,Light Azumarill,13,1,0,0,0,0,0,0,0
Neo Destiny,Dark Ursaring,21,1,0,0,0,0,0,0,0
Neo Destiny,Unown [G],27,1,0,0,0,0,0,0,0
Neo Destiny,Unown [H],28,1,0,0,0,0,0,0,0
Neo Destiny,Unown [W],29,1,0,0,0,0,0,0,0
Neo Destiny,Unown [X],30,1,0,0,0,0,0,0,0
Neo Destiny,Unown [C],57,1,0,0,0,0,0,0,0
Neo Destiny,Unown [P],58,1,0,0,0,0,0,0,0
Neo Destiny,Unown [Q],59,1,0,0,0,0,0,0,0
Neo Destiny,Unown [Z],60,1,0,0,0,0,0,0,0
Neo Destiny,Cyndaquil,61,1,0,0,0,0,0,0,0
Neo Destiny,Unown [L],86,1,0,0,0,0,0,0,0
Neo Destiny,Unown [S],87,1,0,0,0,0,0,0,0
Neo Destiny,Unown [T],88,1,0,0,0,0,0,0,0
Neo Destiny,Unown [V],89,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Rhyhorn,22,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Sandslash,23,1,0,0,0,0,0,0,0
Gym Heroes,Erika's Victreebel,26,1,0,0,0,0,0,0,0
Gym Heroes,Blaine's Kangaskhan,36,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Geodude,38,1,0,0,0,0,0,0,0
Gym Heroes,Lt. Surge's Spearow,52,1,0,0,0,0,0,0,0
Gym Heroes,Misty's Starmie,56,1,0,0,0,0,0,0,0
Gym Heroes,Blaine's Growlithe,62,0,0,0,1,0,0,0,0
Gym Heroes,Blaine's Ponyta,63,1,0,0,0,0,0,0,0
Gym Heroes,Blaine's Tauros,64,1,0,0,0,0,0,0,0
Gym Heroes,Blaine's Vulpix,65,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Geodude,66,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Mankey,67,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Onix,69,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Rhyhorn,70,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Sandshrew,72,1,0,0,0,0,0,0,0
Gym Heroes,Brock's Zubat,74,1,0,0,0,0,0,0,0
Gym Heroes,Erika's Bellsprout,75,1,0,0,0,0,0,0,0
Gym Heroes,Erika's Bellsprout,76,1,0,0,0,0,0,0,0
Gym Heroes,Erika's Oddish,78,1,0,0,0,0,0,0,0
Gym Heroes,Erika's Tangela,79,1,0,0,0,0,0,0,0
Gym Heroes,Lt. Surge's Magnemite,80,1,0,0,0,0,0,0,0
Gym Heroes,Lt. Surge's Pikachu,81,1,0,0,0,0,0,0,0
Gym Heroes,Lt. Surge's Rattata,82,1,0,0,0,0,0,0,0
Gym Heroes,Lt. Surge's Spearow,83,1,0,0,0,0,0,0,0
Gym Heroes,Lt. Surge's Voltorb,84,1,0,0,0,0,0,0,0
Gym Heroes,Misty's Goldeen,85,2,0,0,0,0,0,0,0
Gym Heroes,Misty's Horsea,86,1,0,0,0,0,0,0,0
Gym Heroes,Misty's Poliwag,87,1,0,0,0,0,0,0,0
Gym Heroes,Misty's Shellder,89,1,0,0,0,0,0,0,0
Gym Heroes,Misty's Staryu,90,1,0,0,0,0,0,0,0
Gym Heroes,Sabrina's Abra,91,1,0,0,0,0,0,0,0
Gym Heroes,Sabrina's Gastly,93,1,0,0,0,0,0,0,0
Gym Heroes,Sabrina's Slowpoke,95,1,0,0,0,0,0,0,0
Gym Heroes,Sabrina's Venonat,96,1,0,0,0,0,0,0,0
Gym Heroes,Brock,98,1,0,0,0,0,0,0,0
Gym Heroes,Charity,99,1,0,0,0,0,0,0,0
Gym Heroes,Blaine's Last Resort,105,1,0,0,0,0,0,0,0
Gym Heroes,Celadon City Gym,107,1,0,0,0,0,0,0,0
Gym Heroes,Cerulean City Gym,108,1,0,0,0,0,0,0,0
Gym Heroes,Erika's Maids,109,1,0,0,0,0,0,0,0
Gym Heroes,Secret Mission,118,1,0,0,0,0,0,0,0
Gym Heroes,Vermilion City Gym,120,1,0,0,0,0,0,0,0
Gym Heroes,Blaine's Gamble,121,1,0,0,0,0,0,0,0
Gym Heroes,Energy Flow,122,1,0,0,0,0,0,0,0
Gym Heroes,Sabrina's Gaze,125,1,0,0,0,0,0,0,0
Neo Genesis,Jumpluff,7,1,0,0,0,0,0,0,0
Neo Genesis,Kingdra,8,1,0,0,0,0,0,0,0
Neo Genesis,Skarmory,13,1,0,0,0,0,0,0,0
Neo Genesis,Donphan,21,1,0,0,0,0,0,0,0
Neo Genesis,Elekid,22,1,0,0,0,0,0,0,0
Neo Genesis,Magby,23,1,0,0,0,0,0,0,0
Neo Genesis,Murkrow,24,1,0,0,0,0,0,0,0
Neo Genesis,Sneasel,25,1,0,0,0,0,0,0,0
Neo Genesis,Aipom,26,1,0,0,0,0,0,0,0
Neo Genesis,Ariados,27,1,0,0,0,0,0,0,0
Neo Genesis,Bayleef,28,0,0,0,1,0,0,0,0
Neo Genesis,Bayleef,29,1,0,0,0,0,0,0,0
Neo Genesis,Croconaw,31,0,0,0,1,0,0,0,0
Neo Genesis,Flaaffy,34,1,0,0,0,0,0,0,0
Neo Genesis,Furret,35,1,0,0,0,0,0,0,0
Neo Genesis,Gloom,36,1,0,0,0,0,0,0,0
Neo Genesis,Granbull,37,0,0,0,1,0,0,0,0
Neo Genesis,Lanturn,38,1,0,0,0,0,0,0,0
Neo Genesis,Ledian,39,1,0,0,0,0,0,0,0
Neo Genesis,Miltank,41,0,0,0,1,0,0,0,0
Neo Genesis,Noctowl,42,1,0,0,0,0,0,0,0
Neo Genesis,Phanpy,43,2,0,0,0,0,0,0,0
Neo Genesis,Piloswine,44,1,0,0,0,0,0,0,0
Neo Genesis,Quilava,46,2,0,0,0,0,0,0,0
Neo Genesis,Quilava,47,1,0,0,0,0,0,0,0
Neo Genesis,Seadra,48,1,0,0,0,0,0,0,0
Neo Genesis,Skiploom,49,1,0,0,0,0,0,0,0
Neo Genesis,Sunflora,50,1,0,0,0,0,0,0,0
Neo Genesis,Togepi,51,0,0,0,1,0,0,0,0
Neo Genesis,Xatu,52,1,0,0,0,0,0,0,0
Neo Genesis,Chikorita,53,2,0,0,0,0,0,0,0
Neo Genesis,Chikorita,54,1,0,0,0,0,0,0,0
Neo Genesis,Chinchou,55,1,0,0,0,0,0,0,0
Neo Genesis,Cyndaquil,56,0,0,0,1,0,0,0,0
Neo Genesis,Girafarig,58,1,0,0,0,0,0,0,0
Neo Genesis,Gligar,59,1,0,0,0,0,0,0,0
Neo Genesis,Hoothoot,60,0,0,0,1,0,0,0,0
Neo Genesis,Horsea,62,1,0,0,0,0,0,0,0
Neo Genesis,Ledyba,63,1,0,0,0,0,0,0,0
Neo Genesis,Mantine,64,1,0,0,0,0,0,0,0
Neo Genesis,Mareep,65,0,0,0,1,0,0,0,0
Neo Genesis,Marill,66,0,0,0,1,0,0,0,0
Neo Genesis,Natu,67,1,0,0,0,0,0,0,0
Neo Genesis,Oddish,68,1,0,0,0,0,0,0,0
Neo Genesis,Pikachu,70,1,0,0,0,0,0,0,0
Neo Genesis,Shuckle,72,1,0,0,0,0,0,0,0
Neo Genesis,Slowpoke,73,1,0,0,0,0,0,0,0
Neo Genesis,Snubbull,74,1,0,0,0,0,0,0,0
Neo Genesis,Spinarak,75,1,0,0,0,0,0,0,0
Neo Genesis,Stantler,76,1,0,0,0,0,0,0,0
Neo Genesis,Sudowoodo,77,1,0,0,0,0,0,0,0
Neo Genesis,Sunkern,78,1,0,0,0,0,0,0,0
Neo Genesis,Swinub,79,1,0,0,0,0,0,0,0
Neo Genesis,Totodile,80,1,0,0,0,0,0,0,0
Neo Genesis,Totodile,81,2,0,0,0,0,0,0,0
Neo Genesis,Wooper,82,1,0,0,0,0,0,0,0
Neo Genesis,Arcade Game,83,1,0,0,0,0,0,0,0
Neo Genesis,Super Energy Retrieval,89,1,0,0,0,0,0,0,0
Neo Genesis,Time Capsule,90,1,0,0,0,0,0,0,0
Neo Genesis,Bill's Teleporter,91,1,0,0,0,0,0,0,0
Neo Genesis,Miracle Berry,94,1,0,0,0,0,0,0,0
Neo Genesis,New Pokédex,95,1,0,0,0,0,0,0,0
Neo Genesis,Professor Elm,96,1,0,0,0,0,0,0,0
Neo Genesis,Sprout Tower,97,1,0,0,0,0,0,0,0
Neo Genesis,Berry,99,1,0,0,0,0,0,0,0
Neo Genesis,Moo-Moo Milk,101,1,0,0,0,0,0,0,0
Neo Genesis,Pokémon March,102,1,0,0,0,0,0,0,0
Neo Genesis,Super Rod,103,1,0,0,0,0,0,0,0
Dragon,Crawdaunt,13,1,0,0,0,0,0,0,0
Dragon,Barboach,51,1,0,0,0,0,0,0,0
Team Magma vs Team Aqua,Raichu,13,1,0,0,0,0,0,0,0
Team Magma vs Team Aqua,Team Aqua's Carvanha,48,1,0,0,0,0,0,0,0
Ruby & Sapphire,Blaziken,3,0,1,0,0,0,0,0,0
Ruby & Sapphire,Pelipper,19,1,0,0,0,0,0,0,0
Ruby & Sapphire,Seaking,21,1,0,0,0,0,0,0,0
Ruby & Sapphire,Combusken,27,1,0,0,0,0,0,0,0
Ruby & Sapphire,Delcatty,29,1,0,0,0,0,0,0,0
Ruby & Sapphire,Hariyama,33,1,0,0,0,0,0,0,0
Ruby & Sapphire,Slakoth,45,1,0,0,0,0,0,0,0
Ruby & Sapphire,Goldeen,55,1,0,0,0,0,0,0,0
Ruby & Sapphire,Makuhita,58,1,0,0,0,0,0,0,0
Ruby & Sapphire,Numel,61,1,0,0,0,0,0,0,0
Ruby & Sapphire,Phanpy,62,1,0,0,0,0,0,0,0
Ruby & Sapphire,Ralts,66,1,0,0,0,0,0,0,0
Ruby & Sapphire,Torchic,73,1,0,0,0,0,0,0,0
Ruby & Sapphire,Wingull,77,1,0,0,0,0,0,0,0
Ruby & Sapphire,Energy Search,90,1,0,0,0,0,0,0,0
Ruby & Sapphire,Potion,91,1,0,0,0,0,0,0,0
POP Series 8,Heatran,1,1,0,0,0,0,0,0,0
POP Series 8,Lucario,2,1,0,0,0,0,0,0,0
Hidden Legends,Metang,43,1,0,0,0,0,0,0,0
Hidden Legends,Swalot,50,1,0,0,0,0,0,0,0
Team Rocket Returns,Dark Pupitar,40,1,0,0,0,0,0,0,0
Emerald,Chimecho,12,1,0,0,0,0,0,0,0
Emerald,Groudon,14,1,0,0,0,0,0,0,0
Emerald,Seviper,20,1,0,0,0,0,0,0,0
Emerald,Grovyle,28,1,0,0,0,0,0,0,0
Emerald,Grumpig,29,1,0,0,0,0,0,0,0
Emerald,Swalot,40,1,0,0,0,0,0,0,0
Emerald,Volbeat,42,1,0,0,0,0,0,0,0
Emerald,Gulpin,51,1,0,0,0,0,0,0,0
Emerald,Mudkip,56,1,0,0,0,0,0,0,0
Emerald,Pichu,59,1,0,0,0,0,0,0,0
Emerald,Shroomish,63,1,0,0,0,0,0,0,0
Emerald,Treecko,70,1,0,0,0,0,0,0,0
Emerald,Zigzagoon,74,1,0,0,0,0,0,0,0
Legend Maker,Absol,15,1,0,0,0,0,0,0,0
Legend Maker,Gorebyss,17,2,0,0,0,0,0,0,0
Legend Maker,Huntail,18,1,0,0,0,0,0,0,0
Legend Maker,Lunatone,20,1,0,0,0,0,0,0,0
Legend Maker,Magneton,22,1,0,0,0,0,0,0,0
Legend Maker,Omastar,23,1,0,0,0,0,0,0,0
Legend Maker,Pinsir,24,2,0,0,0,0,0,0,0
Legend Maker,Torkoal,27,1,0,0,0,0,0,0,0
Legend Maker,Cascoon,30,1,0,0,0,0,0,0,0
Legend Maker,Electrode,32,1,0,0,0,0,0,0,0
Legend Maker,Furret,33,1,0,0,0,0,0,0,0
Legend Maker,Graveler,34,2,0,0,0,0,0,0,0
Legend Maker,Haunter,35,1,0,0,0,0,0,0,0
Legend Maker,Kabuto,36,1,0,0,0,0,0,0,0
Legend Maker,Kecleon,37,1,0,0,0,0,0,0,0
Legend Maker,Lairon,38,4,0,0,0,0,0,0,0
Legend Maker,Nuzleaf,41,0,1,0,0,0,0,0,0
Legend Maker,Roselia,42,2,0,0,0,0,0,0,0
Legend Maker,Sealeo,43,1,0,0,0,0,0,0,0
Legend Maker,Tangela,44,1,0,0,0,0,0,0,0
Legend Maker,Tentacruel,45,1,0,0,0,0,0,0,0
Legend Maker,Vibrava,46,2,0,0,0,0,0,0,0
Legend Maker,Weepinbell,47,2,0,0,0,0,0,0,0
Legend Maker,Aron,48,2,0,0,0,0,0,0,0
Legend Maker,Bellsprout,49,1,0,0,0,0,0,0,0
Legend Maker,Chinchou,50,1,0,0,0,0,0,0,0
Legend Maker,Clamperl,51,3,0,0,0,0,0,0,0
Legend Maker,Gastly,52,1,0,0,0,0,0,0,0
Legend Maker,Geodude,53,3,0,0,0,0,0,0,0
Legend Maker,Grimer,54,1,0,0,0,0,0,0,0
Legend Maker,Growlithe,55,1,0,0,0,0,0,0,0
Legend Maker,Lileep,56,3,0,0,0,0,0,0,0
Legend Maker,Machop,57,2,0,0,0,0,0,0,0
Legend Maker,Magby,58,1,0,0,0,0,0,0,0
Legend Maker,Magnemite,59,2,0,0,0,0,0,0,0
Legend Maker,Omanyte,60,2,0,0,0,0,0,0,0
Legend Maker,Seedot,61,2,0,0,0,0,0,0,0
Legend Maker,Sentret,62,2,0,0,0,0,0,0,0
Legend Maker,Shuppet,63,1,0,0,0,0,0,0,0
Legend Maker,Skitty,64,1,0,0,0,0,0,0,0
Legend Maker,Spheal,65,3,0,0,0,0,0,0,0
Legend Maker,Tentacool,66,1,0,0,0,0,0,0,0
Legend Maker,Trapinch,67,2,0,0,0,0,0,0,0
Legend Maker,Voltorb,68,4,0,0,0,0,0,0,0
Legend Maker,Wailmer,69,1,0,0,0,0,0,0,0
Legend Maker,Wurmple,70,1,0,0,0,0,0,0,0
Legend Maker,Wynaut,71,1,0,0,0,0,0,0,0
Legend Maker,Cursed Stone,72,1,0,0,0,0,0,0,0
Legend Maker,Fieldworker,73,3,0,0,0,0,0,0,0
Legend Maker,Full Flame,74,1,0,0,0,0,0,0,0
Legend Maker,Giant Stump,75,1,0,0,0,0,0,0,0
Legend Maker,Power Tree,76,1,0,0,0,0,0,0,0
Legend Maker,Strange Cave,77,1,0,0,0,0,0,0,0
Legend Maker,Claw Fossil,78,2,0,0,0,0,0,0,0
Legend Maker,Mysterious Fossil,79,1,0,0,0,0,0,0,0
Legend Maker,Root Fossil,80,1,0,0,0,0,0,0,0
Legend Maker,Banette ex,85,1,0,0,0,0,0,0,0
Base Set 2,Blastoise,2,1,0,0,0,0,0,0,0
Base Set 2,Clefable,5,1,0,0,0,0,0,0,0
Base Set 2,Nidoking,11,1,0,0,0,0,0,0,0
Base Set 2,Nidoqueen,12,2,0,0,0,0,0,0,0
Base Set 2,Ninetales,13,1,0,0,0,0,0,0,0
Base Set 2,Poliwrath,15,1,0,0,0,0,0,0,0
Base Set 2,Raichu,16,1,0,0,0,0,0,0,0
Base Set 2,Venusaur,18,1,0,0,0,0,0,0,0
Base Set 2,Zapdos,20,1,0,0,0,0,0,0,0
Base Set 2,Beedrill,21,1,0,0,0,0,0,0,0
Base Set 2,Dragonair,22,1,0,0,0,0,0,0,0
Base Set 2,Dugtrio,23,1,0,0,0,0,0,0,0
Base Set 2,Electabuzz,24,1,0,0,0,0,0,0,0
Base Set 2,Electrode,25,1,0,0,0,0,0,0,0
Base Set 2,Kangaskhan,26,2,0,0,0,0,0,0,0
Base Set 2,Mr. Mime,27,1,0,0,0,0,0,0,0
Base Set 2,Pidgeotto,28,1,0,0,0,0,0,0,0
Base Set 2,Pinsir,29,1,0,0,0,0,0,0,0
Base Set 2,Snorlax,30,1,0,0,0,0,0,0,0
Base Set 2,Venomoth,31,1,0,0,0,0,0,0,0
Base Set 2,Arcanine,33,1,0,0,0,0,0,0,0
Base Set 2,Butterfree,34,3,0,0,0,0,0,0,0
Base Set 2,Charmeleon,35,1,0,0,0,0,0,0,0
Base Set 2,Dewgong,36,1,0,0,0,0,0,0,0
Base Set 2,Dodrio,37,1,0,0,0,0,0,0,0
Base Set 2,Dratini,38,2,0,0,0,0,0,0,0
Base Set 2,Exeggutor,39,1,0,0,0,0,0,0,0
Base Set 2,Farfetch'd,40,1,0,0,0,0,0,0,0
Base Set 2,Fearow,41,1,0,0,0,0,0,0,0
Base Set 2,Growlithe,42,2,0,0,0,0,0,0,0
Base Set 2,Haunter,43,1,0,0,0,0,0,0,0
Base Set 2,Ivysaur,44,1,0,0,0,0,0,0,0
Base Set 2,Jynx,45,1,0,0,0,0,0,0,0
Base Set 2,Kadabra,46,1,0,0,0,0,0,0,0
Base Set 2,Kakuna,47,1,0,0,0,0,0,0,0
Base Set 2,Lickitung,48,1,0,0,0,0,0,0,0
Base Set 2,Machoke,49,1,0,0,0,0,0,0,0
Base Set 2,Magikarp,50,1,0,0,0,0,0,0,0
Base Set 2,Magmar,51,1,0,0,0,0,0,0,0
Base Set 2,Marowak,52,2,0,0,0,0,0,0,0
Base Set 2,Nidorina,53,1,0,0,0,0,0,0,0
Base Set 2,Nidorino,54,1,0,0,0,0,0,0,0
Base Set 2,Parasect,55,1,0,0,0,0,0,0,0
Base Set 2,Persian,56,1,0,0,0,0,0,0,0
Base Set 2,Poliwhirl,57,1,0,0,0,0,0,0,0
Base Set 2,Raticate,58,2,0,0,0,0,0,0,0
Base Set 2,Rhydon,59,1,0,0,0,0,0,0,0
Base Set 2,Seaking,60,1,0,0,0,0,0,0,0
Base Set 2,Seel,61,1,0,0,0,0,0,0,0
Base Set 2,Tauros,62,1,0,0,0,0,0,0,0
Base Set 2,Wartortle,63,2,0,0,0,0,0,0,0
Base Set 2,Weepinbell,64,1,0,0,0,0,0,0,0
Base Set 2,Abra,65,1,0,0,0,0,0,0,0
Base Set 2,Bellsprout,66,1,0,0,0,0,0,0,0
Base Set 2,Bulbasaur,67,1,0,0,0,0,0,0,0
Base Set 2,Caterpie,68,1,0,0,0,0,0,0,0
Base Set 2,Charmander,69,1,0,0,0,0,0,0,0
Base Set 2,Cubone,70,2,0,0,0,0,0,0,0
Base Set 2,Diglett,71,2,0,0,0,0,0,0,0
Base Set 2,Doduo,72,1,0,0,0,0,0,0,0
Base Set 2,Drowzee,73,2,0,0,0,0,0,0,0
Base Set 2,Exeggcute,74,1,0,0,0,0,0,0,0
Base Set 2,Gastly,75,1,0,0,0,0,0,0,0
Base Set 2,Goldeen,76,3,0,0,0,0,0,0,0
Base Set 2,Jigglypuff,77,1,0,0,0,0,0,0,0
Base Set 2,Machop,78,1,0,0,0,0,0,0,0
Base Set 2,Magnemite,79,1,0,0,0,0,0,0,0
Base Set 2,Meowth,80,1,0,0,0,0,0,0,0
Base Set 2,Metapod,81,2,0,0,0,0,0,0,0
Base Set 2,Nidoran♀,82,1,0,0,0,0,0,0,0
Base Set 2,Nidoran♂,83,1,0,0,0,0,0,0,0
Base Set 2,Onix,84,2,0,0,0,0,0,0,0
Base Set 2,Paras,85,1,0,0,0,0,0,0,0
Base Set 2,Pidgey,86,1,0,0,0,0,0,0,0
Base Set 2,Pikachu,87,3,0,0,0,0,0,0,0
Base Set 2,Poliwag,88,1,0,0,0,0,0,0,0
Base Set 2,Rattata,89,1,0,0,0,0,0,0,0
Base Set 2,Rhyhorn,90,1,0,0,0,0,0,0,0
Base Set 2,Sandshrew,91,1,0,0,0,0,0,0,0
Base Set 2,Spearow,92,1,0,0,0,0,0,0,0
Base Set 2,Squirtle,93,3,0,0,0,0,0,0,0
Base Set 2,Starmie,94,1,0,0,0,0,0,0,0
Base Set 2,Staryu,95,1,0,0,0,0,0,0,0
Base Set 2,Tangela,96,4,0,0,0,0,0,0,0
Base Set 2,Venonat,97,2,0,0,0,0,0,0,0
Base Set 2,Voltorb,98,1,0,0,0,0,0,0,0
Base Set 2,Vulpix,99,1,0,0,0,0,0,0,0
Base Set 2,Weedle,100,2,0,0,0,0,0,0,0
Base Set 2,Computer Search,101,1,0,0,0,0,0,0,0
Base Set 2,Impostor Professor Oak,102,1,0,0,0,0,0,0,0
Base Set 2,Item Finder,103,1,0,0,0,0,0,0,0
Base Set 2,Pokémon Breeder,105,1,0,0,0,0,0,0,0
Base Set 2,Pokémon Trader,106,1,0,0,0,0,0,0,0
Base Set 2,Scoop Up,107,1,0,0,0,0,0,0,0
Base Set 2,Defender,109,1,0,0,0,0,0,0,0
Base Set 2,Energy Retrieval,110,1,0,0,0,0,0,0,0
Base Set 2,Full Heal,111,1,0,0,0,0,0,0,0
Base Set 2,Maintenance,112,2,0,0,0,0,0,0,0
Base Set 2,PlusPower,113,1,0,0,0,0,0,0,0
Base Set 2,Pokémon Center,114,1,0,0,0,0,0,0,0
Base Set 2,Pokédex,115,1,0,0,0,0,0,0,0
Base Set 2,Professor Oak,116,1,0,0,0,0,0,0,0
Base Set 2,Super Potion,117,1,0,0,0,0,0,0,0
Base Set 2,Bill,118,1,0,0,0,0,0,0,0
Base Set 2,Energy Removal,119,1,0,0,0,0,0,0,0
Base Set 2,Gust of Wind,120,4,0,0,0,0,0,0,0
Base Set 2,Poké Ball,121,2,0,0,0,0,0,0,0
Base Set 2,Potion,122,1,0,0,0,0,0,0,0
Base Set 2,Switch,123,1,0,0,0,0,0,0,0
Base Set 2,Double Colorless Energy,124,1,0,0,0,0,0,0,0
Base Set 2,Fighting Energy,125,5,0,0,0,0,0,0,0
Base Set 2,Fire Energy,126,1,0,0,0,0,0,0,0
Base Set 2,Grass Energy,127,5,0,0,0,0,0,0,0
Base Set 2,Lightning Energy,128,4,0,0,0,0,0,0,0
Base Set 2,Psychic Energy,129,6,0,0,0,0,0,0,0
Base Set 2,Water Energy,130,5,0,0,0,0,0,0,0
FireRed & LeafGreen,Beedrill,1,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Cloyster,20,0,1,0,0,0,0,0,0
FireRed & LeafGreen,Onix,42,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Charmander,57,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Diglett,61,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Magnemite,68,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Meowth,69,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Nidoran♀,70,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Ponyta,76,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Rattata,77,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Spearow,81,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Venonat,84,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Energy Switch,90,1,0,0,0,0,0,0,0
FireRed & LeafGreen,VS Seeker,100,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Potion,101,1,0,0,0,0,0,0,0
FireRed & LeafGreen,Switch,102,1,0,0,0,0,0,0,0
Deoxys,Whiscash,28,1,0,0,0,0,0,0,0
Deoxys,Donphan,30,1,0,0,0,0,0,0,0
Deoxys,Grumpig,32,2,0,0,0,0,0,0,0
Deoxys,Lombre,33,1,0,0,0,0,0,0,0
Deoxys,Lunatone,36,0,1,0,0,0,0,0,0
Deoxys,Metang,40,1,0,0,0,0,0,0,0
Deoxys,Baltoy,53,1,0,0,0,0,0,0,0
Deoxys,Barboach,54,1,0,0,0,0,0,0,0
Deoxys,Beldum,55,1,0,0,0,0,0,0,0
Deoxys,Corphish,57,2,0,0,0,0,0,0,0
Deoxys,Electrike,59,2,0,0,0,0,0,0,0
Deoxys,Lotad,63,2,0,0,0,0,0,0,0
Deoxys,Nincada,67,1,0,0,0,0,0,0,0
Deoxys,Poochyena,70,1,0,0,0,0,0,0,0
Deoxys,Slakoth,73,2,0,0,0,0,0,0,0
Deoxys,Slugma,75,1,0,0,0,0,0,0,0
Deoxys,Spoink,76,2,0,0,0,0,0,0,0
Deoxys,Surskit,78,1,0,0,0,0,0,0,0
Deoxys,Meteor Falls,89,1,0,0,0,0,0,0,0
Dragon Frontiers,Heracross δ,3,1,0,0,0,0,0,0,0
Dragon Frontiers,Snorlax δ,10,1,0,0,0,0,0,0,0
Dragon Frontiers,Togetic δ,11,1,0,0,0,0,0,0,0
Dragon Frontiers,Ledian δ,18,1,0,0,0,0,0,0,0
Dragon Frontiers,Bayleef δ,26,1,0,0,0,0,0,0,0
Dragon Frontiers,Flaaffy δ,30,1,0,0,0,0,0,0,0
Dragon Frontiers,Kirlia,32,1,0,0,0,0,0,0,0
Dragon Frontiers,Kirlia δ,33,2,0,0,0,0,0,0,0
Dragon Frontiers,Nidorino δ,35,1,0,0,0,0,0,0,0
Dragon Frontiers,Smeargle δ,39,0,1,0,0,0,0,0,0
Dragon Frontiers,Swellow δ,40,1,0,0,0,0,0,0,0
Dragon Frontiers,Vibrava δ,42,1,0,0,0,0,0,0,0
Dragon Frontiers,Chikorita δ,44,1,0,0,0,0,0,0,0
Dragon Frontiers,Cyndaquil δ,45,2,0,0,0,0,0,0,0
Dragon Frontiers,Dratini δ,46,1,1,0,0,0,0,0,0
Dragon Frontiers,Ekans δ,47,1,0,0,0,0,0,0,0
Dragon Frontiers,Horsea δ,50,1,0,0,0,0,0,0,0
Dragon Frontiers,Larvitar,51,1,0,0,0,0,0,0,0
Dragon Frontiers,Natu δ,55,2,0,0,0,0,0,0,0
Dragon Frontiers,Pupitar,58,2,0,0,0,0,0,0,0
Dragon Frontiers,Pupitar δ,59,1,0,0,0,0,0,0,0
Dragon Frontiers,Seel δ,62,1,0,0,0,0,0,0,0
Dragon Frontiers,Swablu δ,65,1,0,0,0,0,0,0,0
Dragon Frontiers,Taillow δ,66,1,0,0,0,0,0,0,0
Dragon Frontiers,Trapinch δ,68,1,0,0,0,0,0,0,0
Dragon Frontiers,Vulpix δ,70,0,1,0,0,0,0,0,0
Dragon Frontiers,Wooper δ,71,1,0,0,0,0,0,0,0
Dragon Frontiers,Island Hermit,76,1,0,0,0,0,0,0,0
Dragon Frontiers,Old Rod,78,1,0,0,0,0,0,0,0
Dragon Frontiers,Switch,83,1,0,0,0,0,0,0,0
Dragon Frontiers,Rayquaza ex δ,97,1,0,0,0,0,0,0,0
Delta Species,Slowking,28,0,1,0,0,0,0,0,0
Delta Species,Starmie δ,30,1,0,0,0,0,0,0,0
Delta Species,Weezing,33,1,0,0,0,0,0,0,0
Delta Species,Ditto,38,1,0,0,0,0,0,0,0
Delta Species,Ditto,39,2,0,0,0,0,0,0,0
Delta Species,Dragonair δ,41,1,0,0,0,0,0,0,0
Delta Species,Illumise,45,0,1,0,0,0,0,0,0
Delta Species,Kakuna,46,1,0,0,0,0,0,0,0
Delta Species,Skarmory,55,1,0,0,0,0,0,0,0
Delta Species,Ditto,62,3,0,0,0,0,0,0,0
Delta Species,Dratini δ,66,1,0,0,0,0,0,0,0
Delta Species,Eevee δ,68,1,0,0,0,0,0,0,0
Delta Species,Eevee,69,1,0,0,0,0,0,0,0
Delta Species,Makuhita,75,1,0,0,0,0,0,0,0
Delta Species,Marill,76,1,0,0,0,0,0,0,0
Delta Species,Taillow,86,2,0,0,0,0,0,0,0
Delta Species,Super Scoop Up,100,1,0,0,0,0,0,0,0
Delta Species,Potion,101,1,0,0,0,0,0,0,0
Crystal Guardians,Camerupt,3,0,1,0,0,0,0,0,0
Crystal Guardians,Mawile,9,1,0,0,0,0,0,0,0
Crystal Guardians,Tauros,12,1,0,0,0,0,0,0,0
Crystal Guardians,Grumpig,20,1,0,0,0,0,0,0,0
Crystal Guardians,Loudred,23,1,0,0,0,0,0,0,0
